index,datetime,occupants_t,hour,minute,day_of_week,is_weekend,is_working_hour,occupants_t,occupants_t_minus_30min,occupants_t_minus_1h,occupants_t_minus_1.5h,occupants_t_minus_2h
382,2006-01-03 15:40:00,113.29346406733788,15,40,1,0,1,113.29346406733788,111.33103628952097,109.49010300226048,112.75900144061497,113.6696268613046
383,2006-01-03 15:50:00,111.05646530111773,15,50,1,0,1,111.05646530111773,112.11283348424618,111.17848147649532,109.3800582378679,113.72778826557646
384,2006-01-03 16:00:00,111.42662570398514,16,0,1,0,1,111.42662570398514,111.05900935926344,111.06887413368898,109.4573856910259,115.20174039970598
385,2006-01-03 16:10:00,95.4315515909704,16,10,1,0,1,95.4315515909704,113.29346406733788,111.33103628952097,109.49010300226048,112.75900144061497
386,2006-01-03 16:20:00,53.09099976831324,16,20,1,0,1,53.09099976831324,111.05646530111773,112.11283348424618,111.17848147649532,109.3800582378679
387,2006-01-03 16:30:00,11.91517533183357,16,30,1,0,1,11.91517533183357,111.42662570398514,111.05900935926344,111.06887413368898,109.4573856910259
388,2006-01-03 16:40:00,-5.508913874729075,16,40,1,0,1,-5.508913874729075,95.4315515909704,113.29346406733788,111.33103628952097,109.49010300226048
389,2006-01-03 16:50:00,-10.057738190437648,16,50,1,0,1,-10.057738190437648,53.09099976831324,111.05646530111773,112.11283348424618,111.17848147649532
390,2006-01-03 17:00:00,-10.10901180939355,17,0,1,0,1,-10.10901180939355,11.91517533183357,111.42662570398514,111.05900935926344,111.06887413368898
391,2006-01-03 17:10:00,-10.1608475943602,17,10,1,0,1,-10.1608475943602,-5.508913874729075,95.4315515909704,113.29346406733788,111.33103628952097
392,2006-01-03 17:20:00,-10.213245643556249,17,20,1,0,1,-10.213245643556249,-10.057738190437648,53.09099976831324,111.05646530111773,112.11283348424618
393,2006-01-03 17:30:00,-10.266205377381624,17,30,1,0,1,-10.266205377381624,-10.10901180939355,11.91517533183357,111.42662570398514,111.05900935926344
394,2006-01-03 17:40:00,-10.319724476304032,17,40,1,0,1,-10.319724476304032,-10.1608475943602,-5.508913874729075,95.4315515909704,113.29346406733788
395,2006-01-03 17:50:00,-10.373796763724576,17,50,1,0,1,-10.373796763724576,-10.213245643556249,-10.057738190437648,53.09099976831324,111.05646530111773
396,2006-01-03 18:00:00,-10.4284101902725,18,0,1,0,0,-10.4284101902725,-10.266205377381624,-10.10901180939355,11.91517533183357,111.42662570398514
397,2006-01-03 18:10:00,-10.483546198574489,18,10,1,0,0,-10.483546198574489,-10.319724476304032,-10.1608475943602,-5.508913874729075,95.4315515909704
398,2006-01-03 18:20:00,-10.539179911726492,18,20,1,0,0,-10.539179911726492,-10.373796763724576,-10.213245643556249,-10.057738190437648,53.09099976831324
399,2006-01-03 18:30:00,-10.595280678662938,18,30,1,0,0,-10.595280678662938,-10.4284101902725,-10.266205377381624,-10.10901180939355,11.91517533183357
400,2006-01-03 18:40:00,-10.651812656689737,18,40,1,0,0,-10.651812656689737,-10.483546198574489,-10.319724476304032,-10.1608475943602,-5.508913874729075
401,2006-01-03 18:50:00,-10.70873536895546,18,50,1,0,0,-10.70873536895546,-10.539179911726492,-10.373796763724576,-10.213245643556249,-10.057738190437648
402,2006-01-03 19:00:00,-10.766004238941818,19,0,1,0,0,-10.766004238941818,-10.595280678662938,-10.4284101902725,-10.266205377381624,-10.10901180939355
403,2006-01-03 19:10:00,-10.823571103200251,19,10,1,0,0,-10.823571103200251,-10.651812656689737,-10.483546198574489,-10.319724476304032,-10.1608475943602
404,2006-01-03 19:20:00,-10.881384703454104,19,20,1,0,0,-10.881384703454104,-10.70873536895546,-10.539179911726492,-10.373796763724576,-10.213245643556249
405,2006-01-03 19:30:00,-10.939391158502984,19,30,1,0,0,-10.939391158502984,-10.766004238941818,-10.595280678662938,-10.4284101902725,-10.266205377381624
406,2006-01-03 19:40:00,-10.997534414846754,19,40,1,0,0,-10.997534414846754,-10.823571103200251,-10.651812656689737,-10.483546198574489,-10.319724476304032
407,2006-01-03 19:50:00,-11.055756673644886,19,50,1,0,0,-11.055756673644886,-10.881384703454104,-10.70873536895546,-10.539179911726492,-10.373796763724576
408,2006-01-03 20:00:00,-11.113998791675314,20,0,1,0,0,-11.113998791675314,-10.939391158502984,-10.766004238941818,-10.595280678662938,-10.4284101902725
409,2006-01-03 20:10:00,-11.172200655496797,20,10,1,0,0,-11.172200655496797,-10.997534414846754,-10.823571103200251,-10.651812656689737,-10.483546198574489
410,2006-01-03 20:20:00,-11.2303015296947,20,20,1,0,0,-11.2303015296947,-11.055756673644886,-10.881384703454104,-10.70873536895546,-10.539179911726492
411,2006-01-03 20:30:00,-11.2882403808347,20,30,1,0,0,-11.2882403808347,-11.113998791675314,-10.939391158502984,-10.766004238941818,-10.595280678662938
412,2006-01-03 20:40:00,-11.345956178971882,20,40,1,0,0,-11.345956178971882,-11.172200655496797,-10.997534414846754,-10.823571103200251,-10.651812656689737
413,2006-01-03 20:50:00,-11.403388178375655,20,50,1,0,0,-11.403388178375655,-11.2303015296947,-11.055756673644886,-10.881384703454104,-10.70873536895546
414,2006-01-03 21:00:00,-11.460476178880477,21,0,1,0,0,-11.460476178880477,-11.2882403808347,-11.113998791675314,-10.939391158502984,-10.766004238941818
415,2006-01-03 21:10:00,-11.517160768880771,21,10,1,0,0,-11.517160768880771,-11.345956178971882,-11.172200655496797,-10.997534414846754,-10.823571103200251
416,2006-01-03 21:20:00,-11.573383550771275,21,20,1,0,0,-11.573383550771275,-11.403388178375655,-11.2303015296947,-11.055756673644886,-10.881384703454104
417,2006-01-03 21:30:00,-11.629087349526834,21,30,1,0,0,-11.629087349526834,-11.460476178880477,-11.2882403808347,-11.113998791675314,-10.939391158502984
418,2006-01-03 21:40:00,-11.684216405036176,21,40,1,0,0,-11.684216405036176,-11.517160768880771,-11.345956178971882,-11.172200655496797,-10.997534414846754
419,2006-01-03 21:50:00,-11.73871654888,21,50,1,0,0,-11.73871654888,-11.573383550771275,-11.403388178375655,-11.2303015296947,-11.055756673644886
420,2006-01-03 22:00:00,-11.792535366259628,22,0,1,0,0,-11.792535366259628,-11.629087349526834,-11.460476178880477,-11.2882403808347,-11.113998791675314
421,2006-01-03 22:10:00,-11.845622343952172,22,10,1,0,0,-11.845622343952172,-11.684216405036176,-11.517160768880771,-11.345956178971882,-11.172200655496797
422,2006-01-03 22:20:00,-11.897929005170704,22,20,1,0,0,-11.897929005170704,-11.73871654888,-11.573383550771275,-11.403388178375655,-11.2303015296947
423,2006-01-03 22:30:00,-11.949409032131848,22,30,1,0,0,-11.949409032131848,-11.792535366259628,-11.629087349526834,-11.460476178880477,-11.2882403808347
424,2006-01-03 22:40:00,-12.000018377106976,22,40,1,0,0,-12.000018377106976,-11.845622343952172,-11.684216405036176,-11.517160768880771,-11.345956178971882
425,2006-01-03 22:50:00,-12.049715362893023,22,50,1,0,0,-12.049715362893023,-11.897929005170704,-11.73871654888,-11.573383550771275,-11.403388178375655
426,2006-01-03 23:00:00,-12.098460756248606,23,0,1,0,0,-12.098460756248606,-11.949409032131848,-11.792535366259628,-11.629087349526834,-11.460476178880477
427,2006-01-03 23:10:00,-12.146217777308394,23,10,1,0,0,-12.146217777308394,-12.000018377106976,-11.845622343952172,-11.684216405036176,-11.517160768880771
428,2006-01-03 23:20:00,-12.192952149112172,23,20,1,0,0,-12.192952149112172,-12.049715362893023,-11.897929005170704,-11.73871654888,-11.573383550771275
429,2006-01-03 23:30:00,-12.238632157691754,23,30,1,0,0,-12.238632157691754,-12.098460756248606,-11.949409032131848,-11.792535366259628,-11.629087349526834
430,2006-01-03 23:40:00,-12.283228706242577,23,40,1,0,0,-12.283228706242577,-12.146217777308394,-12.000018377106976,-11.845622343952172,-11.684216405036176
431,2006-01-03 23:50:00,-12.326715363009022,23,50,1,0,0,-12.326715363009022,-12.192952149112172,-12.049715362893023,-11.897929005170704,-11.73871654888
432,2006-01-04 00:00:00,-12.369068402191688,0,0,2,0,0,-12.369068402191688,-12.238632157691754,-12.098460756248606,-11.949409032131848,-11.792535366259628
433,2006-01-04 00:10:00,-12.410266834077396,0,10,2,0,0,-12.410266834077396,-12.283228706242577,-12.146217777308394,-12.000018377106976,-11.845622343952172
434,2006-01-04 00:20:00,-12.450292418119131,0,20,2,0,0,-12.450292418119131,-12.326715363009022,-12.192952149112172,-12.049715362893023,-11.897929005170704
435,2006-01-04 00:30:00,-12.489129675131409,0,30,2,0,0,-12.489129675131409,-12.369068402191688,-12.238632157691754,-12.098460756248606,-11.949409032131848
436,2006-01-04 00:40:00,-12.52676589200614,0,40,2,0,0,-12.52676589200614,-12.410266834077396,-12.283228706242577,-12.146217777308394,-12.000018377106976
437,2006-01-04 00:50:00,-12.563191115525704,0,50,2,0,0,-12.563191115525704,-12.450292418119131,-12.326715363009022,-12.192952149112172,-12.049715362893023
438,2006-01-04 01:00:00,-12.598398134984356,1,0,2,0,0,-12.598398134984356,-12.489129675131409,-12.369068402191688,-12.238632157691754,-12.098460756248606
439,2006-01-04 01:10:00,-12.632382453612898,1,10,2,0,0,-12.632382453612898,-12.52676589200614,-12.410266834077396,-12.283228706242577,-12.146217777308394
440,2006-01-04 01:20:00,-12.66514247938686,1,20,2,0,0,-12.66514247938686,-12.563191115525704,-12.450292418119131,-12.326715363009022,-12.192952149112172
441,2006-01-04 01:30:00,-12.69668035471689,1,30,2,0,0,-12.69668035471689,-12.598398134984356,-12.489129675131409,-12.369068402191688,-12.238632157691754
442,2006-01-04 01:40:00,-12.727002012522703,1,40,2,0,0,-12.727002012522703,-12.632382453612898,-12.52676589200614,-12.410266834077396,-12.283228706242577
443,2006-01-04 01:50:00,-12.756116986433774,1,50,2,0,0,-12.756116986433774,-12.66514247938686,-12.563191115525704,-12.450292418119131,-12.326715363009022
444,2006-01-04 02:00:00,-12.784038216834212,2,0,2,0,0,-12.784038216834212,-12.69668035471689,-12.598398134984356,-12.489129675131409,-12.369068402191688
445,2006-01-04 02:10:00,-12.810781852292967,2,10,2,0,0,-12.810781852292967,-12.727002012522703,-12.632382453612898,-12.52676589200614,-12.410266834077396
446,2006-01-04 02:20:00,-12.836367045873368,2,20,2,0,0,-12.836367045873368,-12.756116986433774,-12.66514247938686,-12.563191115525704,-12.450292418119131
447,2006-01-04 02:30:00,-12.860815746414955,2,30,2,0,0,-12.860815746414955,-12.784038216834212,-12.69668035471689,-12.598398134984356,-12.489129675131409
448,2006-01-04 02:40:00,-12.884152486136207,2,40,2,0,0,-12.884152486136207,-12.810781852292967,-12.727002012522703,-12.632382453612898,-12.52676589200614
449,2006-01-04 02:50:00,-12.906404163283128,2,50,2,0,0,-12.906404163283128,-12.836367045873368,-12.756116986433774,-12.66514247938686,-12.563191115525704
450,2006-01-04 03:00:00,-12.92759981904672,3,0,2,0,0,-12.92759981904672,-12.860815746414955,-12.784038216834212,-12.69668035471689,-12.598398134984356
451,2006-01-04 03:10:00,-12.947770408017398,3,10,2,0,0,-12.947770408017398,-12.884152486136207,-12.810781852292967,-12.727002012522703,-12.632382453612898
452,2006-01-04 03:20:00,-12.966948561362235,3,20,2,0,0,-12.966948561362235,-12.906404163283128,-12.836367045873368,-12.756116986433774,-12.66514247938686
453,2006-01-04 03:30:00,-12.985168341856545,3,30,2,0,0,-12.985168341856545,-12.92759981904672,-12.860815746414955,-12.784038216834212,-12.69668035471689
454,2006-01-04 03:40:00,-13.002464989858863,3,40,2,0,0,-13.002464989858863,-12.947770408017398,-12.884152486136207,-12.810781852292967,-12.727002012522703
455,2006-01-04 03:50:00,-13.018874659270509,3,50,2,0,0,-13.018874659270509,-12.966948561362235,-12.906404163283128,-12.836367045873368,-12.756116986433774
456,2006-01-04 04:00:00,-13.034434142498114,4,0,2,0,0,-13.034434142498114,-12.985168341856545,-12.92759981904672,-12.860815746414955,-12.784038216834212
457,2006-01-04 04:10:00,-13.049180583481936,4,10,2,0,0,-13.049180583481936,-13.002464989858863,-12.947770408017398,-12.884152486136207,-12.810781852292967
458,2006-01-04 04:20:00,-13.063151177907706,4,20,2,0,0,-13.063151177907706,-13.018874659270509,-12.966948561362235,-12.906404163283128,-12.836367045873368
459,2006-01-04 04:30:00,-13.076382860316244,4,30,2,0,0,-13.076382860316244,-13.034434142498114,-12.985168341856545,-12.92759981904672,-12.860815746414955
460,2006-01-04 04:40:00,-13.088911979104545,4,40,2,0,0,-13.088911979104545,-13.049180583481936,-13.002464989858863,-12.947770408017398,-12.884152486136207
461,2006-01-04 04:50:00,-13.100773961646198,4,50,2,0,0,-13.100773961646198,-13.063151177907706,-13.018874659270509,-12.966948561362235,-12.906404163283128
462,2006-01-04 05:00:00,-13.11200297168854,5,0,2,0,0,-13.11200297168854,-13.076382860316244,-13.034434142498114,-12.985168341856545,-12.92759981904672
463,2006-01-04 05:10:00,-13.122631559905692,5,10,2,0,0,-13.122631559905692,-13.088911979104545,-13.049180583481936,-13.002464989858863,-12.947770408017398
464,2006-01-04 05:20:00,-13.132690306978,5,20,2,0,0,-13.132690306978,-13.100773961646198,-13.063151177907706,-13.018874659270509,-12.966948561362235
465,2006-01-04 05:30:00,-13.142207457915944,5,30,2,0,0,-13.142207457915944,-13.11200297168854,-13.076382860316244,-13.034434142498114,-12.985168341856545
466,2006-01-04 05:40:00,-13.151208546172562,5,40,2,0,0,-13.151208546172562,-13.122631559905692,-13.088911979104545,-13.049180583481936,-13.002464989858863
467,2006-01-04 05:50:00,-13.159716004618922,5,50,2,0,0,-13.159716004618922,-13.132690306978,-13.100773961646198,-13.063151177907706,-13.018874659270509
468,2006-01-04 06:00:00,-13.16774878629495,6,0,2,0,0,-13.16774878629495,-13.142207457915944,-13.11200297168854,-13.076382860316244,-13.034434142498114
469,2006-01-04 06:10:00,-13.17532218074782,6,10,2,0,0,-13.17532218074782,-13.151208546172562,-13.122631559905692,-13.088911979104545,-13.049180583481936
470,2006-01-04 06:20:00,-13.18244822492025,6,20,2,0,0,-13.18244822492025,-13.159716004618922,-13.132690306978,-13.100773961646198,-13.063151177907706
471,2006-01-04 06:30:00,-13.189137048790876,6,30,2,0,0,-13.189137048790876,-13.16774878629495,-13.142207457915944,-13.11200297168854,-13.076382860316244
472,2006-01-04 06:40:00,-13.1953984223291,6,40,2,0,0,-13.1953984223291,-13.17532218074782,-13.151208546172562,-13.122631559905692,-13.088911979104545
473,2006-01-04 06:50:00,-13.007229672226616,6,50,2,0,0,-13.007229672226616,-13.18244822492025,-13.159716004618922,-13.132690306978,-13.100773961646198
474,2006-01-04 07:00:00,-9.818968358592436,7,0,2,0,0,-9.818968358592436,-13.189137048790876,-13.16774878629495,-13.142207457915944,-13.11200297168854
475,2006-01-04 07:10:00,8.21997650494265,7,10,2,0,0,8.21997650494265,-13.1953984223291,-13.17532218074782,-13.151208546172562,-13.122631559905692
476,2006-01-04 07:20:00,61.10317205968276,7,20,2,0,0,61.10317205968276,-13.007229672226616,-13.18244822492025,-13.159716004618922,-13.132690306978
477,2006-01-04 07:30:00,108.47571125542342,7,30,2,0,0,108.47571125542342,-9.818968358592436,-13.189137048790876,-13.16774878629495,-13.142207457915944
478,2006-01-04 07:40:00,128.20831566893037,7,40,2,0,0,128.20831566893037,8.21997650494265,-13.1953984223291,-13.17532218074782,-13.151208546172562
479,2006-01-04 07:50:00,128.19100488827547,7,50,2,0,0,128.19100488827547,61.10317205968276,-13.007229672226616,-13.18244822492025,-13.159716004618922
480,2006-01-04 08:00:00,126.2525286792915,8,0,2,0,1,126.2525286792915,108.47571125542342,-9.818968358592436,-13.189137048790876,-13.16774878629495
481,2006-01-04 08:10:00,124.68084403610337,8,10,2,0,1,124.68084403610337,128.20831566893037,8.21997650494265,-13.1953984223291,-13.17532218074782
482,2006-01-04 08:20:00,122.80121379740488,8,20,2,0,1,122.80121379740488,128.19100488827547,61.10317205968276,-13.007229672226616,-13.18244822492025
483,2006-01-04 08:30:00,120.46583494578124,8,30,2,0,1,120.46583494578124,126.2525286792915,108.47571125542342,-9.818968358592436,-13.189137048790876
484,2006-01-04 08:40:00,119.48103580207348,8,40,2,0,1,119.48103580207348,124.68084403610337,128.20831566893037,8.21997650494265,-13.1953984223291
485,2006-01-04 08:50:00,122.70570758536492,8,50,2,0,1,122.70570758536492,122.80121379740488,128.19100488827547,61.10317205968276,-13.007229672226616
486,2006-01-04 09:00:00,122.65564141699946,9,0,2,0,1,122.65564141699946,120.46583494578124,126.2525286792915,108.47571125542342,-9.818968358592436
487,2006-01-04 09:10:00,124.39314716140842,9,10,2,0,1,124.39314716140842,119.48103580207348,124.68084403610337,128.20831566893037,8.21997650494265
488,2006-01-04 09:20:00,123.51834564080312,9,20,2,0,1,123.51834564080312,122.70570758536492,122.80121379740488,128.19100488827547,61.10317205968276
489,2006-01-04 09:30:00,122.36300435976784,9,30,2,0,1,122.36300435976784,122.65564141699946,120.46583494578124,126.2525286792915,108.47571125542342
490,2006-01-04 09:40:00,122.1856873640682,9,40,2,0,1,122.1856873640682,124.39314716140842,119.48103580207348,124.68084403610337,128.20831566893037
491,2006-01-04 09:50:00,120.16507809654703,9,50,2,0,1,120.16507809654703,123.51834564080312,122.70570758536492,122.80121379740488,128.19100488827547
492,2006-01-04 10:00:00,115.52059223313432,10,0,2,0,1,115.52059223313432,122.36300435976784,122.65564141699946,120.46583494578124,126.2525286792915
493,2006-01-04 10:10:00,108.83269557606914,10,10,2,0,1,108.83269557606914,122.1856873640682,124.39314716140842,119.48103580207348,124.68084403610337
494,2006-01-04 10:20:00,103.97198844135669,10,20,2,0,1,103.97198844135669,120.16507809654703,123.51834564080312,122.70570758536492,122.80121379740488
495,2006-01-04 10:30:00,88.507712308902,10,30,2,0,1,88.507712308902,115.52059223313432,122.36300435976784,122.65564141699946,120.46583494578124
496,2006-01-04 10:40:00,77.86868608421557,10,40,2,0,1,77.86868608421557,108.83269557606914,122.1856873640682,124.39314716140842,119.48103580207348
497,2006-01-04 10:50:00,61.64055983495699,10,50,2,0,1,61.64055983495699,103.97198844135669,120.16507809654703,123.51834564080312,122.70570758536492
498,2006-01-04 11:00:00,53.74157601043411,11,0,2,0,1,53.74157601043411,88.507712308902,115.52059223313432,122.36300435976784,122.65564141699946
499,2006-01-04 11:10:00,52.737930271881254,11,10,2,0,1,52.737930271881254,77.86868608421557,108.83269557606914,122.1856873640682,124.39314716140842
500,2006-01-04 11:20:00,52.50412240582472,11,20,2,0,1,52.50412240582472,61.64055983495699,103.97198844135669,120.16507809654703,123.51834564080312
501,2006-01-04 11:30:00,63.06339509859066,11,30,2,0,1,63.06339509859066,53.74157601043411,88.507712308902,115.52059223313432,122.36300435976784
502,2006-01-04 11:40:00,75.51130173585406,11,40,2,0,1,75.51130173585406,52.737930271881254,77.86868608421557,108.83269557606914,122.1856873640682
503,2006-01-04 11:50:00,88.65085295787236,11,50,2,0,1,88.65085295787236,52.50412240582472,61.64055983495699,103.97198844135669,120.16507809654703
504,2006-01-04 12:00:00,103.63702103068246,12,0,2,0,1,103.63702103068246,63.06339509859066,53.74157601043411,88.507712308902,115.52059223313432
505,2006-01-04 12:10:00,109.84444313685466,12,10,2,0,1,109.84444313685466,75.51130173585406,52.737930271881254,77.86868608421557,108.83269557606914
506,2006-01-04 12:20:00,116.47749148842058,12,20,2,0,1,116.47749148842058,88.65085295787236,52.50412240582472,61.64055983495699,103.97198844135669
507,2006-01-04 12:30:00,121.9486978249715,12,30,2,0,1,121.9486978249715,103.63702103068246,63.06339509859066,53.74157601043411,88.507712308902
508,2006-01-04 12:40:00,125.02416974287448,12,40,2,0,1,125.02416974287448,109.84444313685466,75.51130173585406,52.737930271881254,77.86868608421557
509,2006-01-04 12:50:00,121.5133046369496,12,50,2,0,1,121.5133046369496,116.47749148842058,88.65085295787236,52.50412240582472,61.64055983495699
510,2006-01-04 13:00:00,122.26784321939007,13,0,2,0,1,122.26784321939007,121.9486978249715,103.63702103068246,63.06339509859066,53.74157601043411
511,2006-01-04 13:10:00,120.65977540888392,13,10,2,0,1,120.65977540888392,125.02416974287448,109.84444313685466,75.51130173585406,52.737930271881254
512,2006-01-04 13:20:00,123.06437915293512,13,20,2,0,1,123.06437915293512,121.5133046369496,116.47749148842058,88.65085295787236,52.50412240582472
513,2006-01-04 13:30:00,120.59617555095994,13,30,2,0,1,120.59617555095994,122.26784321939007,121.9486978249715,103.63702103068246,63.06339509859066
514,2006-01-04 13:40:00,121.22223849560316,13,40,2,0,1,121.22223849560316,120.65977540888392,125.02416974287448,109.84444313685466,75.51130173585406
515,2006-01-04 13:50:00,122.50143785566482,13,50,2,0,1,122.50143785566482,123.06437915293512,121.5133046369496,116.47749148842058,88.65085295787236
516,2006-01-04 14:00:00,124.0568006758476,14,0,2,0,1,124.0568006758476,120.59617555095994,122.26784321939007,121.9486978249715,103.63702103068246
517,2006-01-04 14:10:00,121.4439841618489,14,10,2,0,1,121.4439841618489,121.22223849560316,120.65977540888392,125.02416974287448,109.84444313685466
518,2006-01-04 14:20:00,120.5189590194604,14,20,2,0,1,120.5189590194604,122.50143785566482,123.06437915293512,121.5133046369496,116.47749148842058
519,2006-01-04 14:30:00,119.73831115745048,14,30,2,0,1,119.73831115745048,124.0568006758476,120.59617555095994,122.26784321939007,121.9486978249715
520,2006-01-04 14:40:00,119.81919395056514,14,40,2,0,1,119.81919395056514,121.4439841618489,121.22223849560316,120.65977540888392,125.02416974287448
521,2006-01-04 14:50:00,121.51283522090044,14,50,2,0,1,121.51283522090044,120.5189590194604,122.50143785566482,123.06437915293512,121.5133046369496
522,2006-01-04 15:00:00,121.218405707234,15,0,2,0,1,121.218405707234,119.73831115745048,124.0568006758476,120.59617555095994,122.26784321939007
523,2006-01-04 15:10:00,122.16821039543358,15,10,2,0,1,122.16821039543358,119.81919395056514,121.4439841618489,121.22223849560316,120.65977540888392
524,2006-01-04 15:20:00,123.84245269319138,15,20,2,0,1,123.84245269319138,121.51283522090044,120.5189590194604,122.50143785566482,123.06437915293512
525,2006-01-04 15:30:00,121.2216361921846,15,30,2,0,1,121.2216361921846,121.218405707234,119.73831115745048,124.0568006758476,120.59617555095994
526,2006-01-04 15:40:00,124.12244316780632,15,40,2,0,1,124.12244316780632,122.16821039543358,119.81919395056514,121.4439841618489,121.22223849560316
527,2006-01-04 15:50:00,121.081560897596,15,50,2,0,1,121.081560897596,123.84245269319138,121.51283522090044,120.5189590194604,122.50143785566482
528,2006-01-04 16:00:00,121.5783648621661,16,0,2,0,1,121.5783648621661,121.2216361921846,121.218405707234,119.73831115745048,124.0568006758476
529,2006-01-04 16:10:00,103.61310535345864,16,10,2,0,1,103.61310535345864,124.12244316780632,122.16821039543358,119.81919395056514,121.4439841618489
530,2006-01-04 16:20:00,57.52649485174262,16,20,2,0,1,57.52649485174262,121.081560897596,123.84245269319138,121.51283522090044,120.5189590194604
531,2006-01-04 16:30:00,11.360709361792356,16,30,2,0,1,11.360709361792356,121.5783648621661,121.2216361921846,121.218405707234,119.73831115745048
532,2006-01-04 16:40:00,-7.929476982213828,16,40,2,0,1,-7.929476982213828,103.61310535345864,124.12244316780632,122.16821039543358,119.81919395056514
533,2006-01-04 16:50:00,-13.11067214453486,16,50,2,0,1,-13.11067214453486,57.52649485174262,121.081560897596,123.84245269319138,121.51283522090044
534,2006-01-04 17:00:00,-13.173966574351454,17,0,2,0,1,-13.173966574351454,11.360709361792356,121.5783648621661,121.2216361921846,121.218405707234
535,2006-01-04 17:10:00,-13.168964417592818,17,10,2,0,1,-13.168964417592818,-7.929476982213828,103.61310535345864,124.12244316780632,122.16821039543358
536,2006-01-04 17:20:00,-13.163692574917746,17,20,2,0,1,-13.163692574917746,-13.11067214453486,57.52649485174262,121.081560897596,123.84245269319138
537,2006-01-04 17:30:00,-13.158141112909917,17,30,2,0,1,-13.158141112909917,-13.173966574351454,11.360709361792356,121.5783648621661,121.2216361921846
538,2006-01-04 17:40:00,-13.152299123474194,17,40,2,0,1,-13.152299123474194,-13.168964417592818,-7.929476982213828,103.61310535345864,124.12244316780632
539,2006-01-04 17:50:00,-13.14615302646522,17,50,2,0,1,-13.14615302646522,-13.163692574917746,-13.11067214453486,57.52649485174262,121.081560897596
540,2006-01-04 18:00:00,-13.1396848225732,18,0,2,0,0,-13.1396848225732,-13.158141112909917,-13.173966574351454,11.360709361792356,121.5783648621661
541,2006-01-04 18:10:00,-13.13287148486082,18,10,2,0,0,-13.13287148486082,-13.152299123474194,-13.168964417592818,-7.929476982213828,103.61310535345864
542,2006-01-04 18:20:00,-13.125685130531366,18,20,2,0,0,-13.125685130531366,-13.14615302646522,-13.163692574917746,-13.11067214453486,57.52649485174262
543,2006-01-04 18:30:00,-13.118093489410777,18,30,2,0,0,-13.118093489410777,-13.1396848225732,-13.158141112909917,-13.173966574351454,11.360709361792356
544,2006-01-04 18:40:00,-13.11006040851786,18,40,2,0,0,-13.11006040851786,-13.13287148486082,-13.152299123474194,-13.168964417592818,-7.929476982213828
545,2006-01-04 18:50:00,-13.101546339360311,18,50,2,0,0,-13.101546339360311,-13.125685130531366,-13.14615302646522,-13.163692574917746,-13.11067214453486
546,2006-01-04 19:00:00,-13.092508807166396,19,0,2,0,0,-13.092508807166396,-13.118093489410777,-13.1396848225732,-13.158141112909917,-13.173966574351454
547,2006-01-04 19:10:00,-13.08290286348717,19,10,2,0,0,-13.08290286348717,-13.11006040851786,-13.13287148486082,-13.152299123474194,-13.168964417592818
548,2006-01-04 19:20:00,-13.07268152354986,19,20,2,0,0,-13.07268152354986,-13.101546339360311,-13.125685130531366,-13.14615302646522,-13.163692574917746
549,2006-01-04 19:30:00,-13.061796189285012,19,30,2,0,0,-13.061796189285012,-13.092508807166396,-13.118093489410777,-13.1396848225732,-13.158141112909917
550,2006-01-04 19:40:00,-13.050197057637943,19,40,2,0,0,-13.050197057637943,-13.08290286348717,-13.11006040851786,-13.13287148486082,-13.152299123474194
551,2006-01-04 19:50:00,-13.03783351253989,19,50,2,0,0,-13.03783351253989,-13.07268152354986,-13.101546339360311,-13.125685130531366,-13.14615302646522
552,2006-01-04 20:00:00,-13.02465449852992,20,0,2,0,0,-13.02465449852992,-13.061796189285012,-13.092508807166396,-13.118093489410777,-13.1396848225732
553,2006-01-04 20:10:00,-13.010608874871494,20,10,2,0,0,-13.010608874871494,-13.050197057637943,-13.08290286348717,-13.11006040851786,-13.13287148486082
554,2006-01-04 20:20:00,-12.995645749950278,20,20,2,0,0,-12.995645749950278,-13.03783351253989,-13.07268152354986,-13.101546339360311,-13.125685130531366
555,2006-01-04 20:30:00,-12.979714796282948,20,30,2,0,0,-12.979714796282948,-13.02465449852992,-13.061796189285012,-13.092508807166396,-13.118093489410777
556,2006-01-04 20:40:00,-12.962766546667789,20,40,2,0,0,-12.962766546667789,-13.010608874871494,-13.050197057637943,-13.08290286348717,-13.11006040851786
557,2006-01-04 20:50:00,-12.94475267211974,20,50,2,0,0,-12.94475267211974,-12.995645749950278,-13.03783351253989,-13.07268152354986,-13.101546339360311
558,2006-01-04 21:00:00,-12.925626242149283,21,0,2,0,0,-12.925626242149283,-12.979714796282948,-13.02465449852992,-13.061796189285012,-13.092508807166396
559,2006-01-04 21:10:00,-12.905341967751426,21,10,2,0,0,-12.905341967751426,-12.962766546667789,-13.010608874871494,-13.050197057637943,-13.08290286348717
560,2006-01-04 21:20:00,-12.883856427313011,21,20,2,0,0,-12.883856427313011,-12.94475267211974,-12.995645749950278,-13.03783351253989,-13.07268152354986
561,2006-01-04 21:30:00,-12.861128275556323,21,30,2,0,0,-12.861128275556323,-12.925626242149283,-12.979714796282948,-13.02465449852992,-13.061796189285012
562,2006-01-04 21:40:00,-12.837118435611876,21,40,2,0,0,-12.837118435611876,-12.905341967751426,-12.962766546667789,-13.010608874871494,-13.050197057637943
